areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018003, 江门市新会华悦房地产有限公司, 粤(江)房开证字第1211085号, , 华悦城市花园三期20号楼, 新会区司前镇迎宾南路3号华悦城市花园11座, 9704.88平方米84套, 新国用（2015）第04823号；城镇住宅用地商服用地, 9704.88平方米84套, 华悦城市花园11座：17层, 0平方米0套, 恩平市恩城新平北路101号汇银江南富湾21幢:0层，华悦城市花园11座:12层，开平市三埠街道办事处和安路26号百润花园4幢:0层，台城陈宜禧路南265号保利公馆商业7号楼:0层, 0平方米0套, 否, 0平方米0套, 1(104440715200096)中国银行股份有限公司江门司前支行(712069652253), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年01月12日至2020年07月12日(过期无效), 2018年01月16日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018002, 江门市新会华悦房地产有限公司, 粤(江)房开证字第1211085号, , 华悦城市花园三期22号楼, 新会区司前镇迎宾南路3号华悦城市花园5座, 6834.86平方米67套, 新国用（2015）第04823号；城镇住宅用地商服用地, 6834.86平方米67套, 华悦城市花园5座：17层, 0平方米0套, 恩平市恩城新平北路101号汇银江南富湾20幢:0层，华悦城市花园5座:12层，开平市三埠街道办事处和安路26号百润花园3幢:0层，台城陈宜禧路南265号保利公馆商业5号楼:0层, 0平方米0套, 否, 0平方米0套, 1(897589115200203)江门新会农村商业银行股份有限公司司前支行(80020000011347306), 0750-6607610, 江门市新会区住房和城乡建设局, 自2018年01月12日至2020年07月12日(过期无效), 2018年01月12日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2017104, 江门市新会区文德房地产开发有限公司, 914407050MA4UUNKW7B, pos:898440715200314, 新会碧桂园八期7号楼（三十层）, 会城文德路9号碧桂园柏悦府6座, 11870.48平方米88套, 粤（2016） 江门市不动产权第2017389号；城镇住宅用地商服用地, 11870.48平方米88套, 6座,30;, 0平方米0套, 6座:0层，开平市水口镇振东路1号骏景华庭1幢:0层，开平市水口镇振东路1号骏景华庭2幢:0层，开平市水口镇振东路1号骏景华庭3幢:0层，台城陈宜禧路南263号台山碧桂园盛世华府二街3座:0层, 0平方米0套, 否, 0平方米0套, 1(898440715200314)11(11)中国农业银行股份有限公司江门新会支行(44384201040004830), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年12月01日至2018年12月01日(过期无效), 2017年12月01日
广东省江门市商品房预售许可证, 编号:2017102, 江门市新会区今祥碧桂园房地产开发有限公司, 91440705MA4W7HY20W, POS:898440715200329, 新会今古洲碧桂园一期13#楼（二十六层）, 会城新仕界花园13座, 9100.06平方米78套, 粤（2017）江门市不动产权第2009550号；城镇住宅用地商服用地, 9100.06平方米78套, 13座,26;, 0平方米0套, 13座:0层，台城仁孝路龙腾豪园23号:12层, 0平方米0套, 否, 0平方米0套, 1(898440715200329)兴业银行股份有限公司江门新会支行(398020100100038116), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年12月01日至2018年12月01日(过期无效), 2017年12月01日
广东省江门市商品房预售许可证, 编号:2017103, 江门市新会区今祥碧桂园房地产开发有限公司, 91440705MA4W7HY20W, POS：898440715200267, 新会今古洲碧桂园一期14#楼(二十六层）, 会城新仕界花园14座, 8907.62平方米76套, 粤（2017）江门市不动产权第2009550号；城镇住宅用地商服用地, 8907.62平方米76套, 14座,26;, 0平方米0套, 14座:0层，台城仁孝路龙腾豪园25号:12层, 0平方米0套, 否, 0平方米0套, 1(898440715200267)兴业银行股份有限公司江门新会支行(398020100100038116)招商银行股份有限公司江门新会支行(757903393410803), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年12月01日至2018年12月01日(过期无效), 2017年12月01日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2017099, 江门市浩之华房地产开发有限公司, 91440705568208859F, POS机：897589115200140, 新会金泽世家项目6#楼, 大泽镇润泽北路2号金泽世家6座, 4388.34平方米44套, 新国用（2013）第03907号；城镇住宅用地商服用地, 4388.34平方米44套, 6座,11;, 0平方米0套, 大泽镇润泽北路2号金泽世家6座:0层，开平市水口镇光华路26号7幢:0层，台城陈宜禧路沃华时代广场12幢:22层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司大泽支行(80020000009648942)江门新会农村商业银行股份有限公司大泽支行(POS机：897589115200140), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月27日至2018年11月27日(过期无效), 2017年11月27日
广东省江门市商品房预售许可证, 编号:2017098, 江门市新会区文德房地产开发有限公司, 914407050MA4UUNKW7B, pos机号：898440715200253, 新会碧桂园八期8号楼（三十层）, 会城文德路9号碧桂园柏悦府8座, 11743.77平方米87套, 粤（2016） 江门市不动产权第2017389号；城镇住宅用地商服用地, 11743.77平方米87套, 8座,30;, 0平方米0套, 8座:0层，开平市水口镇光华路26号1幢:0层，台城陈宜禧路沃华时代广场11幢:20层, 0平方米0套, 否, 0平方米0套, 1(898440715200253)111(1111)交通银行股份有限公司江门新会支行(761761161018800013350), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月21日至2018年11月18日(过期无效), 2017年11月22日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2017093, 江门市新会区今祥碧桂园房地产开发有限公司, 91440705MA4W7HY20W, POS机号码：898440715200267, 新会今古洲碧桂园一期5#楼（三十层）, 会城新仕界花园5座, 10178.42平方米87套, 粤（2017）江门市不动产权第2009550号；城镇住宅用地商服用地, 10178.42平方米87套, 5座,30;, 0平方米0套, 5座:0层，开平市三埠街道办事处和安路26号百润花园12幢:0层，台城台山碧桂园繁华里六街6座:0层，台城台山碧桂园繁华里六街8座:0层, 0平方米0套, 否, 0平方米0套, 1(898440715200267)11(11)招商银行股份有限公司江门新会支行(757903393410803), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月16日至2018年11月16日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:2017092, 江门市新会区今祥碧桂园房地产开发有限公司, 91440705MA4W7HY20W, POS机号码：898440715200267, 新会今古洲碧桂园一期4#楼（三十层）, 会城新仕界花园4座, 10178.42平方米87套, 粤（2017）江门市不动产权第2009550号；城镇住宅用地商服用地, 10178.42平方米87套, 4座,30;, 0平方米0套, 4座:0层，台城陈宜禧路南265号保利公馆9号楼:0层, 0平方米0套, 否, 0平方米0套, 1(898440715200267)11(11)招商银行股份有限公司江门新会支行(757903393410803), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月16日至2018年11月16日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:2017096, 江门市新会区中盈发展有限公司, 91440705617721203A, POS:306440715200051, 金海湾雅苑5#楼（3座）, 会城今华路63号3座, 3276.63平方米40套, 新国用（2006）第01833号；城镇混合住宅用地, 3276.63平方米40套, 3座,10;, 0平方米0套, 3座:0层，三合镇温泉颐和城颐寿街3号:11层, 0平方米0套, 否, 0平方米0套, 1(306440715200051)广发银行股份有限公司新会支行(9550880010767100127), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月17日至2018年11月17日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:2017097, 江门市新会区中盈发展有限公司, 91440705617721203A, POS:306440715200051, 金海湾雅苑5#楼（4座）, 会城今华路63号4座, 3276.63平方米40套, 新国用（2006）第01833号；城镇混合住宅用地, 3276.63平方米40套, 4座,10;, 0平方米0套, 4座:0层，台城陈宜禧路沃华时代广场10幢:20层, 0平方米0套, 否, 0平方米0套, 1(306440715200051)广发银行股份有限公司新会支行(9550880010767100127), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月17日至2018年11月17日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:2017097, 江门市新会区中盈发展有限公司, 91440705617721203A, POS:306440715200051, 金海湾雅苑5#楼（4座）, 会城今华路63号4座, 3276.63平方米40套, 新国用（2006）第01833号；城镇混合住宅用地, 3276.63平方米40套, 4座,10;, 0平方米0套, 4座:0层，台城陈宜禧路沃华时代广场10幢:20层, 0平方米0套, 否, 0平方米0套, 1(306440715200051)广发银行股份有限公司新会支行(9550880010767100127), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年11月17日至2018年11月17日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2017088, 江门市新会区尚源置业有限公司, 91440705304006583F, POS机：897589115200168, 三江农商贸中心市场B栋, 三江镇汇龙一路8号三江农商贸中心市场二栋, 12578.72平方米134套, 新国用（2014）第04337号；批发零售用地, 0平方米0套, 二栋,3;, 0平方米0套, 二栋:0层，台城台山碧桂园钻石湾豪苑一街3座:0层, 0平方米0套, 否, 12578.72平方米134套, 1(897589115200168)江门新会农村商业银行股份有限公司三江支行(80020000010533482), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年10月30日至2018年10月30日(过期无效), 2017年10月30日
广东省江门市商品房预售许可证, 编号:2017087, 江门市新会区尚源置业有限公司, 91440705304006583F, POS机：897589115200168, 三江农商贸中心市场A栋, 三江镇汇龙一路8号三江农商贸中心市场一栋, 5549.66平方米88套, 新国用（2014）第04337号；批发零售用地, 0平方米0套, 一栋,4;, 0平方米0套, 台城龙湾路9号五福花苑2幢:22层，一栋:0层, 0平方米0套, 否, 5549.66平方米88套, 1(897589115200168)江门新会农村商业银行股份有限公司三江支行(80020000010533482), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年10月30日至2018年10月30日(过期无效), 2017年10月30日
广东省江门市商品房预售许可证, 编号:2017086, 江门博富房地产投资有限公司, 914407053150046552, POS机：309440715200010, 博富·南湖壹号-商业楼6#、8#, 会城今洲路22号南湖壹号花园25座, 2434.56平方米31套, 新国用（2015）第00088号；城镇住宅用地、商服用地, 0平方米0套, 25座,2;, 0平方米0套, 会城今洲路22号南湖壹号花园25座:0层，台城沙岗湖路东方华成苑10座:16层, 0平方米0套, 否, 2434.56平方米31套, 1(309440715200010)兴业银行股份有限公司江门新会支行(398020100100036514), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年10月24日至2019年10月24日(过期无效), 2017年10月24日
